"Network","ParkCode","ShortName","LongName","SiteCode","SiteName","Lat","Long","Type","CharacteristicName","DisplayName","DataName","Category","CategoryDisplay","Units","LowerPoint","UpperPoint","DataType","LowerDescription","UpperDescription","AssessmentDetails"
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",4,NA,"numeric","Acceptable Dissolved Oxygen is above 4 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","ROVA","Roosevelt-Vanderbilt","Roosevelt-Vanderbilt National Historic Sites","NETN_ROVA_SC00","Upper Crum Elbow Creek",41.7955,-73.9391,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.24,"numeric","NA","Acceptable Total Nitrogen is below 0.24 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,8,"numeric","NA","Acceptable Total Phosphorus is below 8 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","ChlA_ugL","Chlorophyll A","ChlA_ugL","nutrients","ChlA_ugL","ugL",NA,2.43,"numeric","NA","Acceptable Chlorophyll A is below 2.43 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",5,NA,"numeric","Acceptable Dissolved Oxygen is above 5 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","SDepth1_m","Secchi Depth","SDepth1_m","physical","SDepth1_m","m",0.93,NA,"numeric","Acceptable Secchi Depth is above 0.93 m.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_PA00","Blow-Me-Down Pond",43.49725,-72.3754,"Lake","PenetrationRatio","Light Penetration Ratio","PenetrationRatio","physical","PenetrationRatio","percent",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",6,NA,"numeric","Acceptable Dissolved Oxygen is above 6 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SA00","Blow-Me-Up Brook",43.501876,-72.370841,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.38,"numeric","NA","Acceptable Total Nitrogen is below 0.38 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,10,"numeric","NA","Acceptable Total Phosphorus is below 10 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",6,NA,"numeric","Acceptable Dissolved Oxygen is above 6 mgL.","NA","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.5,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.5 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","SAGA","Saint-Gaudens","Saint-Gaudens National Historic Site","NETN_SAGA_SB00","Blow-Me-Down Brook",43.503326,-72.379091,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.71,"numeric","NA","Acceptable Total Nitrogen is below 0.71 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,31.25,"numeric","NA","Acceptable Total Phosphorus is below 31.25 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.3,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.3 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","Temp_C","Water Temperature","Temp_C","physical","Temp_C","C",NA,28.3,"numeric","NA","Acceptable Water Temperature is below 28.3 C.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","Discharge_cfs","Discharge","Discharge_cfs","physical","Discharge_cfs","cfs",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SB00","Turning Basin",42.4688833,-71.0077,"Stream","Turbidity_NTU","Turbidity","Turbidity_NTU","physical","Turbidity_NTU","NTU",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","ANC_ueqL","Acid Neutralizing Capacity","ANC_ueqL","nutrients","ANC_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","TN_mgL","Total Nitrogen","TN_mgL","nutrients","TN_mgL","mgL",NA,0.71,"numeric","NA","Acceptable Total Nitrogen is below 0.71 mgL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","TP_ugL","Total Phosphorus","TP_ugL","nutrients","TP_ugL","ugL",NA,31.25,"numeric","NA","Acceptable Total Phosphorus is below 31.25 ugL.","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","Cl_ueqL","Chloride","Cl_ueqL","other_chem","Cl_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","DOC_mgL","Dissolved Organic Carbon","DOC_mgL","nutrients","DOC_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","NO3_ueqL","Nitrate","NO3_ueqL","other_chem","NO3_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","SO4_ueqL","Sulfate","SO4_ueqL","other_chem","SO4_ueqL","ueqL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","BP_mmHg","Air Pressure","BP_mmHg","other_chem","BP_mmHg","mmHg",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","DO_mgL","Dissolved Oxygen","DO_mgL","physical","DO_mgL","mgL",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","DOsat_pct","Dissolved Oxygen Saturation","DOsat_pct","physical","DOsat_pct","pct",NA,NA,"numeric","NA","NA",NA
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","pH","pH","pH","physical","pH","pH units",6.5,8.3,"numeric","Acceptable pH is above 6.5 .","Acceptable pH is below 8.3 .","See Table 3 of Gawley et al. 2016 for more details."
"NETN","SAIR","Saugus Iron Works","Saugus Iron Works National Historic Site","NETN_SAIR_SA00","Saugus River",42.4693861,-71.0071722,"Stream","SpCond_uScm","Specific Conductance","SpCond_uScm","physical","SpCond_uScm","uScm",NA,NA,"numeric","NA","NA",NA
